timestamp (seconds since 01/01/1970), system, entity , value (m)
1652101190.492066, lauv-thor, 62, 0.567446
1652101190.493644, lauv-thor, 62, 0.567446
1652101190.692294, lauv-thor, 62, 0.572398
1652101190.694719, lauv-thor, 62, 0.572398
1652101190.891676, lauv-thor, 62, 0.591214
1652101190.893508, lauv-thor, 62, 0.591214
1652101191.092532, lauv-thor, 62, 0.576359
1652101191.094146, lauv-thor, 62, 0.576359
1652101191.291850, lauv-thor, 62, 0.572398
1652101191.293655, lauv-thor, 62, 0.572398
1652101191.371152, lauv-thor, 73, 0.646649
1652101191.492282, lauv-thor, 62, 0.573388
1652101191.494002, lauv-thor, 62, 0.573388
1652101191.692648, lauv-thor, 62, 0.577349
1652101191.694533, lauv-thor, 62, 0.577349
1652101191.892302, lauv-thor, 62, 0.591214
1652101191.894429, lauv-thor, 62, 0.591214
1652101192.092151, lauv-thor, 62, 0.583291
1652101192.093697, lauv-thor, 62, 0.583291
1652101192.292250, lauv-thor, 62, 0.582301
1652101192.293757, lauv-thor, 62, 0.582301
1652101192.370760, lauv-thor, 73, 0.646649
1652101192.491677, lauv-thor, 62, 0.585272
1652101192.493417, lauv-thor, 62, 0.585272
1652101192.692138, lauv-thor, 62, 0.583291
1652101192.693812, lauv-thor, 62, 0.583291
1652101192.891480, lauv-thor, 62, 0.597155
1652101192.893307, lauv-thor, 62, 0.597155
1652101193.092429, lauv-thor, 62, 0.589233
1652101193.094223, lauv-thor, 62, 0.589233
1652101193.291739, lauv-thor, 62, 0.595175
1652101193.293642, lauv-thor, 62, 0.595175
1652101193.370059, lauv-thor, 73, 0.676495
1652101193.497361, lauv-thor, 62, 0.598146
1652101193.498149, lauv-thor, 62, 0.598146
1652101193.692147, lauv-thor, 62, 0.598146
1652101193.693717, lauv-thor, 62, 0.598146
1652101193.892142, lauv-thor, 62, 0.608049
1652101193.893708, lauv-thor, 62, 0.608049
1652101194.091983, lauv-thor, 62, 0.600126
1652101194.093720, lauv-thor, 62, 0.600126
1652101194.292171, lauv-thor, 62, 0.597155
1652101194.293758, lauv-thor, 62, 0.597155
1652101194.370317, lauv-thor, 73, 0.646649
1652101194.491791, lauv-thor, 62, 0.595175
1652101194.493504, lauv-thor, 62, 0.595175
1652101194.692103, lauv-thor, 62, 0.591214
1652101194.694202, lauv-thor, 62, 0.591214
1652101194.892192, lauv-thor, 62, 0.605078
1652101194.893890, lauv-thor, 62, 0.605078
1652101195.092693, lauv-thor, 62, 0.592204
1652101195.094368, lauv-thor, 62, 0.592204
1652101195.291779, lauv-thor, 62, 0.586262
1652101195.293409, lauv-thor, 62, 0.586262
1652101195.370042, lauv-thor, 73, 0.646649
1652101195.492267, lauv-thor, 62, 0.583291
1652101195.493868, lauv-thor, 62, 0.583291
1652101195.691560, lauv-thor, 62, 0.582301
1652101195.693146, lauv-thor, 62, 0.582301
1652101195.891964, lauv-thor, 62, 0.591214
1652101195.893748, lauv-thor, 62, 0.591214
1652101196.092816, lauv-thor, 62, 0.578340
1652101196.094484, lauv-thor, 62, 0.578340
1652101196.292017, lauv-thor, 62, 0.578340
1652101196.293715, lauv-thor, 62, 0.578340
1652101196.369926, lauv-thor, 73, 0.656598
1652101196.491837, lauv-thor, 62, 0.583291
1652101196.493394, lauv-thor, 62, 0.583291
1652101196.692250, lauv-thor, 62, 0.588243
1652101196.693911, lauv-thor, 62, 0.588243
1652101196.891866, lauv-thor, 62, 0.593194
1652101196.893534, lauv-thor, 62, 0.593194
1652101197.092354, lauv-thor, 62, 0.592204
1652101197.093990, lauv-thor, 62, 0.592204
1652101197.291853, lauv-thor, 62, 0.594184
1652101197.293484, lauv-thor, 62, 0.594184
1652101197.369393, lauv-thor, 73, 0.656598
1652101197.492658, lauv-thor, 62, 0.588243
1652101197.494363, lauv-thor, 62, 0.588243
1652101197.691894, lauv-thor, 62, 0.582301
1652101197.693516, lauv-thor, 62, 0.582301
1652101197.892340, lauv-thor, 62, 0.596165
1652101197.893883, lauv-thor, 62, 0.596165
1652101198.092019, lauv-thor, 62, 0.589233
1652101198.093754, lauv-thor, 62, 0.589233
1652101198.292791, lauv-thor, 62, 0.594184
1652101198.294544, lauv-thor, 62, 0.594184
1652101198.370418, lauv-thor, 73, 0.656598
1652101198.492185, lauv-thor, 62, 0.592204
1652101198.493810, lauv-thor, 62, 0.592204
1652101198.691977, lauv-thor, 62, 0.592204
1652101198.693812, lauv-thor, 62, 0.592204
1652101198.891701, lauv-thor, 62, 0.596165
1652101198.893333, lauv-thor, 62, 0.596165
1652101199.092052, lauv-thor, 62, 0.592204
1652101199.093873, lauv-thor, 62, 0.592204
1652101199.291865, lauv-thor, 62, 0.591214
1652101199.293657, lauv-thor, 62, 0.591214
1652101199.369938, lauv-thor, 73, 0.656598
1652101199.492038, lauv-thor, 62, 0.593194
1652101199.493884, lauv-thor, 62, 0.593194
1652101199.692245, lauv-thor, 62, 0.595175
1652101199.694008, lauv-thor, 62, 0.595175
1652101199.891906, lauv-thor, 62, 0.594184
1652101199.893719, lauv-thor, 62, 0.594184
1652101200.091906, lauv-thor, 62, 0.592204
1652101200.093715, lauv-thor, 62, 0.592204
1652101200.292645, lauv-thor, 62, 0.589233
1652101200.294293, lauv-thor, 62, 0.589233
1652101200.370354, lauv-thor, 73, 0.656598
1652101200.491829, lauv-thor, 62, 0.591214
1652101200.493570, lauv-thor, 62, 0.591214
1652101200.692030, lauv-thor, 62, 0.589233
1652101200.693733, lauv-thor, 62, 0.589233
1652101200.891864, lauv-thor, 62, 0.594184
1652101200.893395, lauv-thor, 62, 0.594184
1652101201.092168, lauv-thor, 62, 0.592204
1652101201.093933, lauv-thor, 62, 0.592204
1652101201.291911, lauv-thor, 62, 0.587252
1652101201.293525, lauv-thor, 62, 0.587252
1652101201.370127, lauv-thor, 73, 0.646649
1652101201.492255, lauv-thor, 62, 0.588243
1652101201.493967, lauv-thor, 62, 0.588243
1652101201.691880, lauv-thor, 62, 0.586262
1652101201.693455, lauv-thor, 62, 0.586262
1652101201.892149, lauv-thor, 62, 0.598146
1652101201.893969, lauv-thor, 62, 0.598146
1652101202.092163, lauv-thor, 62, 0.583291
1652101202.093857, lauv-thor, 62, 0.583291
1652101202.292176, lauv-thor, 62, 0.583291
1652101202.293976, lauv-thor, 62, 0.583291
1652101202.369861, lauv-thor, 73, 0.646649
1652101202.491913, lauv-thor, 62, 0.584281
1652101202.493624, lauv-thor, 62, 0.584281
1652101202.692100, lauv-thor, 62, 0.578340
1652101202.693776, lauv-thor, 62, 0.578340
1652101202.891881, lauv-thor, 62, 0.589233
1652101202.893429, lauv-thor, 62, 0.589233
1652101203.092224, lauv-thor, 62, 0.574378
1652101203.094125, lauv-thor, 62, 0.574378
1652101203.291768, lauv-thor, 62, 0.575369
1652101203.293484, lauv-thor, 62, 0.575369
1652101203.370074, lauv-thor, 73, 0.636701
1652101203.492114, lauv-thor, 62, 0.579330
1652101203.494040, lauv-thor, 62, 0.579330
1652101203.691934, lauv-thor, 62, 0.577349
1652101203.693731, lauv-thor, 62, 0.577349
1652101203.892225, lauv-thor, 62, 0.581311
1652101203.894028, lauv-thor, 62, 0.581311
1652101204.092356, lauv-thor, 62, 0.573388
1652101204.094183, lauv-thor, 62, 0.573388
1652101204.292202, lauv-thor, 62, 0.575369
1652101204.294090, lauv-thor, 62, 0.575369
1652101204.369328, lauv-thor, 73, 0.636701
1652101204.491970, lauv-thor, 62, 0.572398
1652101204.493547, lauv-thor, 62, 0.572398
1652101204.692286, lauv-thor, 62, 0.574378
1652101204.694063, lauv-thor, 62, 0.574378
1652101204.892144, lauv-thor, 62, 0.575369
1652101204.893785, lauv-thor, 62, 0.575369
1652101205.092426, lauv-thor, 62, 0.579330
1652101205.094158, lauv-thor, 62, 0.579330
1652101205.292032, lauv-thor, 62, 0.574378
1652101205.293855, lauv-thor, 62, 0.574378
1652101205.368960, lauv-thor, 73, 0.646649
1652101205.492236, lauv-thor, 62, 0.580320
1652101205.493891, lauv-thor, 62, 0.580320
1652101205.691806, lauv-thor, 62, 0.581311
1652101205.693536, lauv-thor, 62, 0.581311
1652101205.892121, lauv-thor, 62, 0.578340
1652101205.893915, lauv-thor, 62, 0.578340
1652101206.092026, lauv-thor, 62, 0.585272
1652101206.093688, lauv-thor, 62, 0.585272
1652101206.292289, lauv-thor, 62, 0.588243
1652101206.294079, lauv-thor, 62, 0.588243
1652101206.370739, lauv-thor, 73, 0.646649
1652101206.491870, lauv-thor, 62, 0.580320
1652101206.493439, lauv-thor, 62, 0.580320
1652101206.692140, lauv-thor, 62, 0.583291
1652101206.693822, lauv-thor, 62, 0.583291
1652101206.891960, lauv-thor, 62, 0.585272
1652101206.893480, lauv-thor, 62, 0.585272
1652101207.092241, lauv-thor, 62, 0.591214
1652101207.093949, lauv-thor, 62, 0.591214
1652101207.292228, lauv-thor, 62, 0.581311
1652101207.293928, lauv-thor, 62, 0.581311
1652101207.369390, lauv-thor, 73, 0.646649
1652101207.492356, lauv-thor, 62, 0.578340
1652101207.493934, lauv-thor, 62, 0.578340
1652101207.691869, lauv-thor, 62, 0.583291
1652101207.693805, lauv-thor, 62, 0.583291
1652101207.892873, lauv-thor, 62, 0.593194
1652101207.894319, lauv-thor, 62, 0.593194
1652101208.101235, lauv-thor, 62, 0.584281
1652101208.101630, lauv-thor, 62, 0.584281
1652101208.292264, lauv-thor, 62, 0.584281
1652101208.293938, lauv-thor, 62, 0.584281
1652101208.369486, lauv-thor, 73, 0.646649
1652101208.492386, lauv-thor, 62, 0.578340
1652101208.494120, lauv-thor, 62, 0.578340
1652101208.692311, lauv-thor, 62, 0.582301
1652101208.694021, lauv-thor, 62, 0.582301
1652101208.891872, lauv-thor, 62, 0.597155
1652101208.893910, lauv-thor, 62, 0.597155
1652101209.092345, lauv-thor, 62, 0.582301
1652101209.094073, lauv-thor, 62, 0.582301
1652101209.292019, lauv-thor, 62, 0.581311
1652101209.293648, lauv-thor, 62, 0.581311
1652101209.370259, lauv-thor, 73, 0.646649
1652101209.492374, lauv-thor, 62, 0.581311
1652101209.493953, lauv-thor, 62, 0.581311
1652101209.691921, lauv-thor, 62, 0.583291
1652101209.693550, lauv-thor, 62, 0.583291
1652101209.891988, lauv-thor, 62, 0.599136
1652101209.893762, lauv-thor, 62, 0.599136
1652101210.092060, lauv-thor, 62, 0.591214
1652101210.093718, lauv-thor, 62, 0.591214
1652101210.292528, lauv-thor, 62, 0.590223
1652101210.294260, lauv-thor, 62, 0.590223
1652101210.369155, lauv-thor, 73, 0.676495
1652101210.492154, lauv-thor, 62, 0.593194
1652101210.493873, lauv-thor, 62, 0.593194
1652101210.692234, lauv-thor, 62, 0.597155
1652101210.693817, lauv-thor, 62, 0.597155
1652101210.891936, lauv-thor, 62, 0.591214
1652101210.893783, lauv-thor, 62, 0.591214
1652101211.092659, lauv-thor, 62, 0.596165
1652101211.094426, lauv-thor, 62, 0.596165
1652101211.291995, lauv-thor, 62, 0.596165
1652101211.293643, lauv-thor, 62, 0.596165
1652101211.370050, lauv-thor, 73, 0.656598
1652101211.492060, lauv-thor, 62, 0.597155
1652101211.493572, lauv-thor, 62, 0.597155
1652101211.692005, lauv-thor, 62, 0.596165
1652101211.693829, lauv-thor, 62, 0.596165
1652101211.892318, lauv-thor, 62, 0.590223
1652101211.894097, lauv-thor, 62, 0.590223
1652101212.092139, lauv-thor, 62, 0.593194
1652101212.093803, lauv-thor, 62, 0.593194
1652101212.293695, lauv-thor, 62, 0.593194
1652101212.294370, lauv-thor, 62, 0.593194
1652101212.368722, lauv-thor, 73, 0.656598
1652101212.491818, lauv-thor, 62, 0.591214
1652101212.493454, lauv-thor, 62, 0.591214
1652101212.692561, lauv-thor, 62, 0.591214
1652101212.694313, lauv-thor, 62, 0.591214
1652101212.891722, lauv-thor, 62, 0.600126
1652101212.893415, lauv-thor, 62, 0.600126
1652101213.092520, lauv-thor, 62, 0.591214
1652101213.094199, lauv-thor, 62, 0.591214
1652101213.291755, lauv-thor, 62, 0.592204
1652101213.293521, lauv-thor, 62, 0.592204
1652101213.369018, lauv-thor, 73, 0.656598
1652101213.492043, lauv-thor, 62, 0.594184
1652101213.493854, lauv-thor, 62, 0.594184
1652101213.691678, lauv-thor, 62, 0.589233
1652101213.693404, lauv-thor, 62, 0.589233
1652101213.892506, lauv-thor, 62, 0.590223
1652101213.894236, lauv-thor, 62, 0.590223
1652101214.091972, lauv-thor, 62, 0.593194
1652101214.093720, lauv-thor, 62, 0.593194
1652101214.292434, lauv-thor, 62, 0.591214
1652101214.294085, lauv-thor, 62, 0.591214
1652101214.369196, lauv-thor, 73, 0.646649
1652101214.491716, lauv-thor, 62, 0.587252
1652101214.493488, lauv-thor, 62, 0.587252
1652101214.692027, lauv-thor, 62, 0.581311
1652101214.693669, lauv-thor, 62, 0.581311
1652101214.892434, lauv-thor, 62, 0.591214
1652101214.894111, lauv-thor, 62, 0.591214
1652101215.092413, lauv-thor, 62, 0.583291
1652101215.094137, lauv-thor, 62, 0.583291
1652101215.292005, lauv-thor, 62, 0.584281
1652101215.293823, lauv-thor, 62, 0.584281
1652101215.369017, lauv-thor, 73, 0.646649
1652101215.492270, lauv-thor, 62, 0.581311
1652101215.493849, lauv-thor, 62, 0.581311
1652101215.691707, lauv-thor, 62, 0.582301
1652101215.693511, lauv-thor, 62, 0.582301
1652101215.892169, lauv-thor, 62, 0.590223
1652101215.893791, lauv-thor, 62, 0.590223
1652101216.092083, lauv-thor, 62, 0.574378
1652101216.093713, lauv-thor, 62, 0.574378
1652101216.292324, lauv-thor, 62, 0.582301
1652101216.293976, lauv-thor, 62, 0.582301
1652101216.368963, lauv-thor, 73, 0.656598
1652101216.491768, lauv-thor, 62, 0.589233
1652101216.493654, lauv-thor, 62, 0.589233
1652101216.692288, lauv-thor, 62, 0.587252
1652101216.693994, lauv-thor, 62, 0.587252
1652101216.891771, lauv-thor, 62, 0.582301
1652101216.893722, lauv-thor, 62, 0.582301
1652101217.092327, lauv-thor, 62, 0.582301
1652101217.094159, lauv-thor, 62, 0.582301
1652101217.291878, lauv-thor, 62, 0.583291
1652101217.293686, lauv-thor, 62, 0.583291
1652101217.368178, lauv-thor, 73, 0.646649
1652101217.492495, lauv-thor, 62, 0.581311
1652101217.494181, lauv-thor, 62, 0.581311
1652101217.692753, lauv-thor, 62, 0.583291
1652101217.694526, lauv-thor, 62, 0.583291
1652101217.892118, lauv-thor, 62, 0.590223
1652101217.893711, lauv-thor, 62, 0.590223
1652101218.091838, lauv-thor, 62, 0.580320
1652101218.093645, lauv-thor, 62, 0.580320
1652101218.292695, lauv-thor, 62, 0.583291
1652101218.294447, lauv-thor, 62, 0.583291
1652101218.367922, lauv-thor, 73, 0.646649
1652101218.492465, lauv-thor, 62, 0.582301
1652101218.494145, lauv-thor, 62, 0.582301
1652101218.692698, lauv-thor, 62, 0.584281
1652101218.694331, lauv-thor, 62, 0.584281
1652101218.891771, lauv-thor, 62, 0.594184
1652101218.893527, lauv-thor, 62, 0.594184
1652101219.092733, lauv-thor, 62, 0.581311
1652101219.094409, lauv-thor, 62, 0.581311
1652101219.291571, lauv-thor, 62, 0.582301
1652101219.293385, lauv-thor, 62, 0.582301
1652101219.368969, lauv-thor, 73, 0.656598
1652101219.491857, lauv-thor, 62, 0.585272
1652101219.493622, lauv-thor, 62, 0.585272
1652101219.692743, lauv-thor, 62, 0.590223
1652101219.694488, lauv-thor, 62, 0.590223
1652101219.892007, lauv-thor, 62, 0.588243
1652101219.893686, lauv-thor, 62, 0.588243
1652101220.091839, lauv-thor, 62, 0.587252
1652101220.093711, lauv-thor, 62, 0.587252
1652101220.292203, lauv-thor, 62, 0.585272
1652101220.293845, lauv-thor, 62, 0.585272
1652101220.368306, lauv-thor, 73, 0.636701
1652101220.491520, lauv-thor, 62, 0.585272
1652101220.493200, lauv-thor, 62, 0.585272
1652101220.691779, lauv-thor, 62, 0.584281
1652101220.693570, lauv-thor, 62, 0.584281
1652101220.891864, lauv-thor, 62, 0.582301
1652101220.893640, lauv-thor, 62, 0.582301
1652101221.092002, lauv-thor, 62, 0.569427
1652101221.093836, lauv-thor, 62, 0.569427
1652101221.291762, lauv-thor, 62, 0.564475
1652101221.293363, lauv-thor, 62, 0.564475
1652101221.369086, lauv-thor, 73, 0.626752
1652101221.492100, lauv-thor, 62, 0.563485
1652101221.493820, lauv-thor, 62, 0.563485
1652101221.691777, lauv-thor, 62, 0.562495
1652101221.693392, lauv-thor, 62, 0.562495
1652101221.891799, lauv-thor, 62, 0.568437
1652101221.893533, lauv-thor, 62, 0.568437
1652101222.091738, lauv-thor, 62, 0.556553
1652101222.093375, lauv-thor, 62, 0.556553
1652101222.291765, lauv-thor, 62, 0.557543
1652101222.293544, lauv-thor, 62, 0.557543
1652101222.368895, lauv-thor, 73, 0.646649
1652101222.491516, lauv-thor, 62, 0.566456
1652101222.493107, lauv-thor, 62, 0.566456
1652101222.697481, lauv-thor, 62, 0.572398
1652101222.697949, lauv-thor, 62, 0.572398
1652101222.891696, lauv-thor, 62, 0.596165
1652101222.893351, lauv-thor, 62, 0.596165
1652101223.091946, lauv-thor, 62, 0.589233
1652101223.093870, lauv-thor, 62, 0.589233
1652101223.291545, lauv-thor, 62, 0.601117
1652101223.293329, lauv-thor, 62, 0.601117
1652101223.368432, lauv-thor, 73, 0.766031
1652101223.491796, lauv-thor, 62, 0.618942
1652101223.493367, lauv-thor, 62, 0.618942
1652101223.691726, lauv-thor, 62, 0.634787
1652101223.693417, lauv-thor, 62, 0.634787
1652101223.891917, lauv-thor, 62, 0.664496
1652101223.893689, lauv-thor, 62, 0.664496
1652101224.092159, lauv-thor, 62, 0.685293
1652101224.093939, lauv-thor, 62, 0.685293
1652101224.292048, lauv-thor, 62, 0.713021
1652101224.293677, lauv-thor, 62, 0.713021
1652101224.368665, lauv-thor, 73, 0.855567
1652101224.491626, lauv-thor, 62, 0.735798
1652101224.493345, lauv-thor, 62, 0.735798
1652101224.691809, lauv-thor, 62, 0.753624
1652101224.693557, lauv-thor, 62, 0.753624
1652101224.892044, lauv-thor, 62, 0.768478
1652101224.893978, lauv-thor, 62, 0.768478
1652101225.091915, lauv-thor, 62, 0.800168
1652101225.093714, lauv-thor, 62, 0.800168
1652101225.291467, lauv-thor, 62, 0.822945
1652101225.293156, lauv-thor, 62, 0.822945
1652101225.368202, lauv-thor, 73, 0.945103
1652101225.492206, lauv-thor, 62, 0.840771
1652101225.493937, lauv-thor, 62, 0.840771
1652101225.691447, lauv-thor, 62, 0.858596
1652101225.693152, lauv-thor, 62, 0.858596
1652101225.891948, lauv-thor, 62, 0.881373
1652101225.893578, lauv-thor, 62, 0.881373
1652101226.091877, lauv-thor, 62, 0.888305
1652101226.093636, lauv-thor, 62, 0.888305
1652101226.291955, lauv-thor, 62, 0.891276
1652101226.293669, lauv-thor, 62, 0.891276
1652101226.368080, lauv-thor, 73, 0.925206
1652101226.491735, lauv-thor, 62, 0.898208
1652101226.493386, lauv-thor, 62, 0.898208
1652101226.691918, lauv-thor, 62, 0.893257
1652101226.693660, lauv-thor, 62, 0.893257
1652101226.892016, lauv-thor, 62, 0.881373
1652101226.893777, lauv-thor, 62, 0.881373
1652101227.092484, lauv-thor, 62, 0.868499
1652101227.094127, lauv-thor, 62, 0.868499
1652101227.292146, lauv-thor, 62, 0.855625
1652101227.293772, lauv-thor, 62, 0.855625
1652101227.368206, lauv-thor, 73, 0.825721
1652101227.492046, lauv-thor, 62, 0.831858
1652101227.493811, lauv-thor, 62, 0.831858
1652101227.691520, lauv-thor, 62, 0.817994
1652101227.693130, lauv-thor, 62, 0.817994
1652101227.891987, lauv-thor, 62, 0.800168
1652101227.893766, lauv-thor, 62, 0.800168
1652101228.091876, lauv-thor, 62, 0.764517
1652101228.093432, lauv-thor, 62, 0.764517
1652101228.291840, lauv-thor, 62, 0.741740
1652101228.293520, lauv-thor, 62, 0.741740
1652101228.367556, lauv-thor, 73, 0.706340
1652101228.491684, lauv-thor, 62, 0.712031
1652101228.493228, lauv-thor, 62, 0.712031
1652101228.691815, lauv-thor, 62, 0.684302
1652101228.693621, lauv-thor, 62, 0.684302
1652101228.891713, lauv-thor, 62, 0.675390
1652101228.893397, lauv-thor, 62, 0.675390
1652101229.091939, lauv-thor, 62, 0.630826
1652101229.093472, lauv-thor, 62, 0.630826
1652101229.291840, lauv-thor, 62, 0.604088
1652101229.293474, lauv-thor, 62, 0.604088
1652101229.369022, lauv-thor, 73, 0.586959
1652101229.492236, lauv-thor, 62, 0.575369
1652101229.493809, lauv-thor, 62, 0.575369
1652101229.691865, lauv-thor, 62, 0.551601
1652101229.693652, lauv-thor, 62, 0.551601
1652101229.892109, lauv-thor, 62, 0.538727
1652101229.893822, lauv-thor, 62, 0.538727
1652101230.092102, lauv-thor, 62, 0.516941
1652101230.093773, lauv-thor, 62, 0.516941
1652101230.292156, lauv-thor, 62, 0.507038
1652101230.293779, lauv-thor, 62, 0.507038
1652101230.367365, lauv-thor, 73, 0.586959
1652101230.491730, lauv-thor, 62, 0.501096
